No.,Time,Source,Destination,Protocol,Length,Info,label
1883,515.529126,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44437 Ack=20471 Win=64768 Len=0,0
1884,515.687706,104.18.32.47,192.168.43.164,TLSv1.3,170,Application Data,1
1885,515.742293,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44437 Ack=20587 Win=64512 Len=0,0
1886,515.890568,104.18.32.47,192.168.43.164,TLSv1.3,146,Application Data,1
1887,515.943282,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44437 Ack=20679 Win=64512 Len=0,0
1888,515.959067,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:140f:e400::172e:bb40,TCP,86,[TCP Retransmission] 61926  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
1889,516.197993,104.18.32.47,192.168.43.164,TLSv1.3,162,Application Data,1
1890,516.244765,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44437 Ack=20787 Win=64256 Len=0,0
1891,516.504767,104.18.32.47,192.168.43.164,TLSv1.3,146,Application Data,1
1892,516.526479,104.18.32.47,192.168.43.164,TLSv1.3,178,Application Data,1
1893,516.526552,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44437 Ack=21003 Win=65792 Len=0,0
1894,516.812156,104.18.32.47,192.168.43.164,TLSv1.3,146,Application Data,1
1895,516.856673,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44437 Ack=21095 Win=65536 Len=0,0
1896,516.991055,192.168.43.164,150.171.22.12,TCP,66,61919  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,0
1897,517.001165,104.18.32.47,192.168.43.164,TLSv1.3,162,Application Data,1
1898,517.049421,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44437 Ack=21203 Win=65536 Len=0,0
1899,517.06718,150.171.22.12,192.168.43.164,TCP,66,"443  >  61919 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 WS=256 SACK_PERM",0
1900,517.067261,192.168.43.164,150.171.22.12,TCP,54,61919  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=0,0
1901,517.068925,192.168.43.164,150.171.22.12,TLSv1.3,778,Client Hello (SNI=www.linkedin.com),1
1902,517.221781,150.171.22.12,192.168.43.164,TCP,54,443  >  61919 [ACK] Seq=1 Ack=725 Win=4193536 Len=0,0
1903,517.221781,150.171.22.12,192.168.43.164,TLSv1.3,153,"Hello Retry Request, Change Cipher Spec",1
1904,517.226075,104.18.32.47,192.168.43.164,TLSv1.3,162,Application Data,1
1905,517.229522,192.168.43.164,150.171.22.12,TLSv1.3,849,"Change Cipher Spec, Client Hello (SNI=www.linkedin.com)",1
1906,517.267245,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44437 Ack=21311 Win=65280 Len=0,0
1907,517.426545,150.171.22.12,192.168.43.164,TCP,54,443  >  61919 [ACK] Seq=100 Ack=1520 Win=4194304 Len=0,0
1908,517.427578,150.171.22.12,192.168.43.164,TLSv1.3,1454,Server Hello,1
1909,517.427724,150.171.22.12,192.168.43.164,TCP,1454,443  >  61919 [ACK] Seq=1500 Ack=1520 Win=4194304 Len=1400 [TCP PDU reassembled in 1911],0
1910,517.427724,150.171.22.12,192.168.43.164,TCP,1454,443  >  61919 [ACK] Seq=2900 Ack=1520 Win=4194304 Len=1400 [TCP PDU reassembled in 1911],0
1911,517.427724,150.171.22.12,192.168.43.164,TLSv1.3,194,Application Data,1
1912,517.427724,104.18.32.47,192.168.43.164,TLSv1.3,138,Application Data,1
1913,517.427865,192.168.43.164,150.171.22.12,TCP,54,61919  >  443 [ACK] Seq=1520 Ack=4440 Win=65792 Len=0,0
1914,517.432202,192.168.43.164,150.171.22.12,TLSv1.3,128,Application Data,1
1915,517.437155,192.168.43.164,150.171.22.12,TLSv1.3,1259,Application Data,1
1916,517.470634,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44437 Ack=21395 Win=65280 Len=0,0
1917,517.529102,150.171.22.12,192.168.43.164,TCP,1454,"[TCP Spurious Retransmission] 443  >  61919 [PSH, ACK] Seq=3040 Ack=1520 Win=4194304 Len=1400 [TCP PDU reassembled in 1911]",0
1918,517.529102,150.171.22.12,192.168.43.164,TCP,54,443  >  61919 [ACK] Seq=4440 Ack=1594 Win=4194304 Len=0,0
1919,517.529102,150.171.22.12,192.168.43.164,TLSv1.3,513,Application Data,1
1920,517.529102,150.171.22.12,192.168.43.164,TCP,54,443  >  61919 [ACK] Seq=4899 Ack=2799 Win=4193024 Len=0,0
1921,517.529164,192.168.43.164,150.171.22.12,TCP,66,[TCP Dup ACK 1913#1] 61919  >  443 [ACK] Seq=2799 Ack=4440 Win=65792 Len=0 SLE=3040 SRE=4440,0
1922,517.580827,192.168.43.164,150.171.22.12,TCP,54,61919  >  443 [ACK] Seq=2799 Ack=4899 Win=65280 Len=0,0
1923,517.733803,150.171.22.12,192.168.43.164,TCP,1454,443  >  61919 [ACK] Seq=4899 Ack=2799 Win=4193024 Len=1400 [TCP PDU reassembled in 1924],0
1924,517.733911,150.171.22.12,192.168.43.164,TLSv1.3,526,Application Data,1
1925,517.733911,150.171.22.12,192.168.43.164,TLSv1.3,85,Application Data,1
1926,517.733911,104.18.32.47,192.168.43.164,TLSv1.3,138,Application Data,1
1927,517.733991,192.168.43.164,150.171.22.12,TCP,54,61919  >  443 [ACK] Seq=2799 Ack=6802 Win=65792 Len=0,0
1928,517.734703,192.168.43.164,150.171.22.12,TCP,54,"61919  >  443 [FIN, ACK] Seq=2799 Ack=6802 Win=65792 Len=0",0
1929,517.782422,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44437 Ack=21479 Win=65280 Len=0,0
1930,517.93861,104.18.32.47,192.168.43.164,TLSv1.3,162,Application Data,1
1931,517.93861,150.171.22.12,192.168.43.164,TCP,54,443  >  61919 [ACK] Seq=6802 Ack=2800 Win=4193024 Len=0,0
1932,517.93861,150.171.22.12,192.168.43.164,TCP,54,"443  >  61919 [FIN, ACK] Seq=6802 Ack=2800 Win=4193024 Len=0",0
1933,517.938722,192.168.43.164,150.171.22.12,TCP,54,61919  >  443 [ACK] Seq=2800 Ack=6803 Win=65792 Len=0,0
1934,517.982957,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44437 Ack=21587 Win=65024 Len=0,0
1935,518.143201,104.18.32.47,192.168.43.164,TLSv1.3,154,Application Data,1
1936,518.194443,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44437 Ack=21687 Win=65024 Len=0,0
1937,518.348194,104.18.32.47,192.168.43.164,TLSv1.3,162,Application Data,1
1938,518.399147,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44437 Ack=21795 Win=64768 Len=0,0
1939,518.5528,104.18.32.47,192.168.43.164,TLSv1.3,138,Application Data,1
1940,518.559367,192.168.43.164,104.18.32.47,TLSv1.3,89,Application Data,1
1941,518.655283,104.18.32.47,192.168.43.164,TCP,54,443  >  61918 [ACK] Seq=21879 Ack=44472 Win=147456 Len=0,0
1942,518.691173,104.18.32.47,192.168.43.164,TLSv1.3,162,Application Data,1
1943,518.732668,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44472 Ack=21987 Win=64768 Len=0,0
1944,518.962604,104.18.32.47,192.168.43.164,TLSv1.3,154,Application Data,1
1945,518.964998,192.168.43.164,104.18.32.47,TLSv1.3,89,Application Data,1
1946,519.064703,104.18.32.47,192.168.43.164,TCP,54,443  >  61918 [ACK] Seq=22087 Ack=44507 Win=147456 Len=0,0
1947,519.269725,104.18.32.47,192.168.43.164,TLSv1.3,146,Application Data,1
1948,519.314797,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=22179 Win=64512 Len=0,0
1949,519.322188,104.18.32.47,192.168.43.164,TLSv1.3,162,Application Data,1
1950,519.362668,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=22287 Win=64512 Len=0,0
1951,519.680055,104.18.32.47,192.168.43.164,TLSv1.3,146,Application Data,1
1952,519.729625,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=22379 Win=64256 Len=0,0
1953,519.885927,104.18.32.47,192.168.43.164,TLSv1.3,138,Application Data,1
1954,519.928994,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=22463 Win=65792 Len=0,0
1955,520.08914,104.18.32.47,192.168.43.164,TLSv1.3,154,Application Data,1
1956,520.134615,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=22563 Win=65536 Len=0,0
1957,520.294023,104.18.32.47,192.168.43.164,TLSv1.3,138,Application Data,1
1958,520.337991,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=22647 Win=65536 Len=0,0
1959,520.607754,104.18.32.47,192.168.43.164,TLSv1.3,138,Application Data,1
1960,520.607754,104.18.32.47,192.168.43.164,TLSv1.3,154,Application Data,1
1961,520.607805,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=22831 Win=65280 Len=0,0
1962,520.910011,104.18.32.47,192.168.43.164,TLSv1.3,154,Application Data,1
1963,520.957927,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=22931 Win=65280 Len=0,0
1964,521.113107,104.18.32.47,192.168.43.164,TLSv1.3,146,Application Data,1
1965,521.166159,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=23023 Win=65024 Len=0,0
1966,521.420451,104.18.32.47,192.168.43.164,TLSv1.3,154,Application Data,1
1967,521.467634,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=23123 Win=65024 Len=0,0
1968,521.503984,192.168.43.164,104.18.32.47,TLSv1.3,231,Application Data,1
1969,521.50415,192.168.43.164,104.18.32.47,TLSv1.3,93,Application Data,1
1970,521.504268,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=7401 Ack=4956 Win=65792 Len=1400 [TCP PDU reassembled in 1981],0
1971,521.504268,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=8801 Ack=4956 Win=65792 Len=1400 [TCP PDU reassembled in 1981],0
1972,521.504268,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=10201 Ack=4956 Win=65792 Len=1400 [TCP PDU reassembled in 1981],0
1973,521.504268,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=11601 Ack=4956 Win=65792 Len=1400 [TCP PDU reassembled in 1981],0
1974,521.504268,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=13001 Ack=4956 Win=65792 Len=1400 [TCP PDU reassembled in 1981],0
1975,521.504268,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=14401 Ack=4956 Win=65792 Len=1400 [TCP PDU reassembled in 1981],0
1976,521.504268,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=15801 Ack=4956 Win=65792 Len=1400 [TCP PDU reassembled in 1981],0
1977,521.504268,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=17201 Ack=4956 Win=65792 Len=1400 [TCP PDU reassembled in 1981],0
1978,521.504268,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=18601 Ack=4956 Win=65792 Len=1400 [TCP PDU reassembled in 1981],0
1979,521.504268,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=20001 Ack=4956 Win=65792 Len=1400 [TCP PDU reassembled in 1981],0
1980,521.504268,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=21401 Ack=4956 Win=65792 Len=1400 [TCP PDU reassembled in 1981],0
1981,521.504268,192.168.43.164,104.18.32.47,TLSv1.3,1060,Application Data,1
1982,521.50452,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=23807 Ack=4956 Win=65792 Len=1400 [TCP PDU reassembled in 2001],0
1983,521.50452,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=25207 Ack=4956 Win=65792 Len=1400 [TCP PDU reassembled in 2001],0
1984,521.50452,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=26607 Ack=4956 Win=65792 Len=1400 [TCP PDU reassembled in 2001],0
1985,521.624976,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=4956 Ack=7362 Win=90112 Len=0,0
1986,521.624976,104.18.32.47,192.168.43.164,TLSv1.3,146,Application Data,1
1987,521.630314,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=4956 Ack=7401 Win=90112 Len=0,0
1988,521.630314,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=4956 Ack=21401 Win=114688 Len=0,0
1989,521.630314,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=4956 Ack=23807 Win=122880 Len=0,0
1990,521.630314,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=4956 Ack=28007 Win=131072 Len=0,0
1991,521.630314,104.18.32.47,192.168.43.164,TLSv1.3,93,Application Data,1
1992,521.630314,104.18.32.47,192.168.43.164,TLSv1.3,89,Application Data,1
1993,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=28007 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2001],0
1994,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=29407 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2001],0
1995,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=30807 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2001],0
1996,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=32207 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2001],0
1997,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=33607 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2001],0
1998,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=35007 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2001],0
1999,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=36407 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2001],0
2000,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=37807 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2001],0
2001,521.630406,192.168.43.164,104.18.32.47,TLSv1.3,1454,Application Data,1
2002,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=40607 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2013],0
2003,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=42007 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2013],0
2004,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=43407 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2013],0
2005,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=44807 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2013],0
2006,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=46207 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2013],0
2007,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=47607 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2013],0
2008,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=49007 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2013],0
2009,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=50407 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2013],0
2010,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=51807 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2013],0
2011,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=53207 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2013],0
2012,521.630406,192.168.43.164,104.18.32.47,TCP,1454,61924  >  443 [ACK] Seq=54607 Ack=5030 Win=65536 Len=1400 [TCP PDU reassembled in 2013],0
2013,521.630406,192.168.43.164,104.18.32.47,TLSv1.3,1454,Application Data,1
2014,521.630406,192.168.43.164,104.18.32.47,TLSv1.3,304,Application Data,1
2015,521.678652,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=23215 Win=65024 Len=0,0
2016,521.69036,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=5030 Ack=30807 Win=131072 Len=0,0
2017,521.694279,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=5030 Ack=33607 Win=139264 Len=0,0
2018,521.699624,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=5030 Ack=36407 Win=139264 Len=0,0
2019,521.705582,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=5030 Ack=39207 Win=139264 Len=0,0
2020,521.710351,104.18.32.47,192.168.43.164,TLSv1.3,89,Application Data,1
2021,521.719139,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=5065 Ack=44807 Win=139264 Len=0,0
2022,521.734299,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=5065 Ack=47607 Win=139264 Len=0,0
2023,521.734299,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=5065 Ack=50407 Win=139264 Len=0,0
2024,521.738898,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=5065 Ack=53207 Win=139264 Len=0,0
2025,521.744196,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=5065 Ack=56007 Win=139264 Len=0,0
2026,521.750206,192.168.43.164,104.18.32.47,TCP,54,61924  >  443 [ACK] Seq=57657 Ack=5065 Win=65536 Len=0,0
2027,521.752075,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=5065 Ack=57657 Win=139264 Len=0,0
2028,521.829973,104.18.32.47,192.168.43.164,TLSv1.3,612,Application Data,1
2029,521.829973,104.18.32.47,192.168.43.164,TLSv1.3,154,Application Data,1
2030,521.829973,104.18.32.47,192.168.43.164,TLSv1.3,101,Application Data,1
2031,521.829973,104.18.32.47,192.168.43.164,TLSv1.3,85,Application Data,1
2032,521.830084,192.168.43.164,104.18.32.47,TCP,54,61924  >  443 [ACK] Seq=57657 Ack=5701 Win=65024 Len=0,0
2033,521.831557,192.168.43.164,104.18.32.47,TLSv1.3,89,Application Data,1
2034,521.877267,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=23315 Win=64768 Len=0,0
2035,522.034379,104.18.32.47,192.168.43.164,TCP,54,443  >  61924 [ACK] Seq=5701 Ack=57692 Win=139264 Len=0,0
2036,522.034379,104.18.32.47,192.168.43.164,TLSv1.3,154,Application Data,1
2037,522.081227,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=23415 Win=64768 Len=0,0
2038,522.239226,104.18.32.47,192.168.43.164,TLSv1.3,154,Application Data,1
2039,522.28248,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=23515 Win=64512 Len=0,0
2040,522.444032,104.18.32.47,192.168.43.164,TLSv1.3,162,Application Data,1
2041,522.493082,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=23623 Win=64512 Len=0,0
2042,522.751609,104.18.32.47,192.168.43.164,TLSv1.3,154,Application Data,1
2043,522.798226,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=23723 Win=64512 Len=0,0
2044,523.05853,104.18.32.47,192.168.43.164,TLSv1.3,138,Application Data,1
2045,523.102872,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=23807 Win=64256 Len=0,0
2046,523.263304,104.18.32.47,192.168.43.164,TLSv1.3,154,Application Data,1
2047,523.30676,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=23907 Win=65792 Len=0,0
2048,523.467996,104.18.32.47,192.168.43.164,TLSv1.3,154,Application Data,1
2049,523.510909,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44507 Ack=24007 Win=65536 Len=0,0
2050,523.625358,192.168.43.164,34.107.199.61,TCP,55,[TCP Keep-Alive] 61877  >  443 [ACK] Seq=2708 Ack=4880 Win=65280 Len=1,0
2051,523.635583,104.18.32.47,192.168.43.164,TLSv1.3,122,Application Data,1
2052,523.641651,192.168.43.164,104.18.32.47,TLSv1.3,89,Application Data,1
2053,523.775138,104.18.32.47,192.168.43.164,TCP,54,443  >  61918 [ACK] Seq=24075 Ack=44542 Win=147456 Len=0,0
2054,523.775594,34.107.199.61,192.168.43.164,TCP,54,443  >  61877 [RST] Seq=4880 Win=0 Len=0,1
2055,523.966157,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:140f:e400::172e:bb40,TCP,86,[TCP Retransmission] 61926  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
2056,523.973617,104.18.32.47,192.168.43.164,TLSv1.3,130,Application Data,1
2057,523.973617,104.18.32.47,192.168.43.164,TLSv1.3,474,Application Data,1
2058,523.973702,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=44542 Ack=24571 Win=65024 Len=0,0
2059,523.983382,192.168.43.164,104.18.32.47,TLSv1.3,89,Application Data,1
2060,524.083275,104.18.32.47,192.168.43.164,TCP,54,443  >  61918 [ACK] Seq=24571 Ack=44577 Win=147456 Len=0,0
2061,524.141669,192.168.43.164,20.44.10.123,TCP,55,[TCP Keep-Alive] 61908  >  443 [ACK] Seq=2784 Ack=6671 Win=65536 Len=1,0
2062,524.153779,104.18.32.47,192.168.43.164,TLSv1.3,187,Application Data,1
2063,524.171462,192.168.43.164,104.18.32.47,TCP,1454,61918  >  443 [ACK] Seq=44577 Ack=24704 Win=64768 Len=1400 [TCP PDU reassembled in 2068],0
2064,524.171462,192.168.43.164,104.18.32.47,TCP,1454,61918  >  443 [ACK] Seq=45977 Ack=24704 Win=64768 Len=1400 [TCP PDU reassembled in 2068],0
2065,524.171462,192.168.43.164,104.18.32.47,TCP,1454,61918  >  443 [ACK] Seq=47377 Ack=24704 Win=64768 Len=1400 [TCP PDU reassembled in 2068],0
2066,524.171462,192.168.43.164,104.18.32.47,TCP,1454,61918  >  443 [ACK] Seq=48777 Ack=24704 Win=64768 Len=1400 [TCP PDU reassembled in 2068],0
2067,524.171462,192.168.43.164,104.18.32.47,TCP,1454,61918  >  443 [ACK] Seq=50177 Ack=24704 Win=64768 Len=1400 [TCP PDU reassembled in 2068],0
2068,524.171462,192.168.43.164,104.18.32.47,TLSv1.3,217,Application Data,1
2069,524.171778,192.168.43.164,104.18.32.47,TLSv1.3,607,Application Data,1
2070,524.250461,192.168.43.164,104.18.32.47,TCP,1454,61918  >  443 [ACK] Seq=52293 Ack=24704 Win=64768 Len=1400 [TCP PDU reassembled in 2074],0
2071,524.250461,192.168.43.164,104.18.32.47,TCP,1454,61918  >  443 [ACK] Seq=53693 Ack=24704 Win=64768 Len=1400 [TCP PDU reassembled in 2074],0
2072,524.250461,192.168.43.164,104.18.32.47,TCP,1454,61918  >  443 [ACK] Seq=55093 Ack=24704 Win=64768 Len=1400 [TCP PDU reassembled in 2074],0
2073,524.250461,192.168.43.164,104.18.32.47,TCP,1454,61918  >  443 [ACK] Seq=56493 Ack=24704 Win=64768 Len=1400 [TCP PDU reassembled in 2074],0
2074,524.250461,192.168.43.164,104.18.32.47,TLSv1.3,113,Application Data,1
2075,524.251,192.168.43.164,104.18.32.47,TCP,1454,61918  >  443 [ACK] Seq=57952 Ack=24704 Win=64768 Len=1400 [TCP PDU reassembled in 2076],0
2076,524.251,192.168.43.164,104.18.32.47,TLSv1.3,80,Application Data,1
2077,524.261707,104.18.32.47,192.168.43.164,TCP,54,443  >  61918 [ACK] Seq=24704 Ack=48777 Win=147456 Len=0,0
2078,524.261707,104.18.32.47,192.168.43.164,TCP,54,443  >  61918 [ACK] Seq=24704 Ack=50177 Win=147456 Len=0,0
2079,524.261707,104.18.32.47,192.168.43.164,TCP,54,443  >  61918 [ACK] Seq=24704 Ack=51740 Win=147456 Len=0,0
2080,524.261707,104.18.32.47,192.168.43.164,TCP,54,443  >  61918 [ACK] Seq=24704 Ack=52293 Win=147456 Len=0,0
2081,524.390183,104.18.32.47,192.168.43.164,TCP,54,443  >  61918 [ACK] Seq=24704 Ack=55093 Win=147456 Len=0,0
2082,524.390183,104.18.32.47,192.168.43.164,TCP,54,443  >  61918 [ACK] Seq=24704 Ack=57952 Win=147456 Len=0,0
2083,524.390183,104.18.32.47,192.168.43.164,TCP,54,443  >  61918 [ACK] Seq=24704 Ack=59378 Win=147456 Len=0,0
2084,524.44314,192.168.43.164,20.44.10.123,TCP,55,[TCP Keep-Alive] 61907  >  443 [ACK] Seq=8067 Ack=6998 Win=64256 Len=1,0
2085,524.450909,20.44.10.123,192.168.43.164,TCP,66,[TCP Keep-Alive ACK] 443  >  61908 [ACK] Seq=6671 Ack=2785 Win=4193536 Len=0 SLE=2784 SRE=2785,0
2086,524.594846,104.18.32.47,192.168.43.164,TLSv1.3,312,Application Data,1
2087,524.594846,104.18.32.47,192.168.43.164,TLSv1.3,99,Application Data,1
2088,524.594846,104.18.32.47,192.168.43.164,TLSv1.3,85,Application Data,1
2089,524.594947,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=59378 Ack=25038 Win=64512 Len=0,0
2090,524.595222,104.18.32.47,192.168.43.164,TLSv1.3,347,Application Data,1
2091,524.595222,104.18.32.47,192.168.43.164,TLSv1.3,105,Application Data,1
2092,524.595222,104.18.32.47,192.168.43.164,TLSv1.3,85,Application Data,1
2093,524.595398,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=59378 Ack=25413 Win=65792 Len=0,0
2094,524.697391,104.18.32.47,192.168.43.164,TLSv1.3,348,Application Data,1
2095,524.697391,104.18.32.47,192.168.43.164,TLSv1.3,132,"Application Data, Application Data",1
2096,524.697477,192.168.43.164,104.18.32.47,TCP,54,61918  >  443 [ACK] Seq=59378 Ack=25785 Win=65280 Len=0,0
2097,524.799556,150.171.22.12,192.168.43.164,TLSv1.3,93,Application Data,1
2098,524.799556,20.44.10.123,192.168.43.164,TCP,66,[TCP Keep-Alive ACK] 443  >  61907 [ACK] Seq=6998 Ack=8068 Win=4193792 Len=0 SLE=8067 SRE=8068,0
2099,524.809182,192.168.43.164,150.171.22.12,TLSv1.3,89,Application Data,1
2100,524.809336,192.168.43.164,150.171.22.12,TLSv1.3,89,Application Data,1
